"","Utility ID.x","Utility Name.x","Plant Code","Plant Name.x","State.x","County.x","Generator ID","Status","Technology","Prime Mover","Sector Name.x","Sector.x","Nameplate Capacity (MW)","Summer Capacity (MW)","Winter Capacity (MW)","Operating Month","Operating Year","Number of Turbines","Predominant Turbine Manufacturer","Predominant Turbine Model Number","Design Wind Speed (mph)","Wind Quality Class","Turbine Hub Height (Feet)","Utility ID.y","Utility Name.y","Plant Name.y","Street Address","City","State.y","Zip","County.y","Latitude","Longitude","NERC Region","Balancing Authority Code","Balancing Authority Name","Name of Water Source","Primary Purpose (NAICS Code)","Regulatory Status","Sector.y","Sector Name.y","FERC Cogeneration Status","FERC Cogeneration Docket Number","FERC Small Power Producer Status","FERC Small Power Producer Docket Number","FERC Exempt Wholesale Generator Status","FERC Exempt Wholesale Generator Docket Number","Ash Impoundment?","Ash Impoundment Lined?","Ash Impoundment Status","Transmission or Distribution System Owner","Transmission or Distribution System Owner ID","Transmission or Distribution System Owner State","Grid Voltage (kV)","Grid Voltage 2 (kV)","Grid Voltage 3 (kV)","Energy Storage","Natural Gas LDC Name","Natural Gas Pipeline Name 1","Natural Gas Pipeline Name 2","Natural Gas Pipeline Name 3","Pipeline Notes","Natural Gas Storage","Liquefied Natural Gas Storage"
"790",57066,"Coastal Community Action Program",57756,"Coastal Energy Project","WA","Grays Harbor","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,6,6,6,6,2010,4,"GE","1.5 SLE",12,2,265,57066,"Coastal Community Action Program","Coastal Energy Project","117 East Third St","Aberdeen","WA",98520,"Grays Harbor",46.793581,-124.065412,"WECC","BPAT","Bonneville Power Administration",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"PUD No 1 of Grays Harbor County",7548,"WA",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"791",57170,"EDF Renewable Asset Holdings, Inc.",57757,"Pacific Wind LLC","CA","Kern","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,151.7,140,140,8,2012,75,"Senvion","MM92",19,2,257.5,57170,"EDF Renewable Asset Holdings, Inc.","Pacific Wind LLC","4551 170th Street West","Rosamond","CA",93560,"Kern",34.891389,-118.4325,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",345,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"792",57068,"Power County Wind Park South LLC",57760,"Power County Wind Park South","ID","Power","PCWPS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,22.5,22.5,22.5,12,2011,9,"Nordex","N100/2500",17.2,2,262,57068,"Power County Wind Park South LLC","Power County Wind Park South","Garden Road","American Falls","ID",83211,"Power",42.703333,-112.757778,"WECC","PACE","PacifiCorp - East",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF10-349-000","N",NA,"N","X",NA,"PacifiCorp",14354,"ID",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"793",57069,"Power County Wind Park North LLC",57761,"Power County Wind Park North","ID","Power","PCWPN","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,22.5,22.5,22.5,12,2011,9,"Nordex","N100/2500",17.2,2,262,57069,"Power County Wind Park North LLC","Power County Wind Park North","Garden Road","American Falls","ID",83211,"Power",42.738889,-112.748611,"WECC","PACE","PacifiCorp - East",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF10-350-000","N",NA,"N","X",NA,"PacifiCorp",14354,"ID",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"794",58143,"Cimarron Wind Energy LLC",57762,"Cimarron Wind Energy LLC","KS","Gray","CPV1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,165.6,165.6,165.6,11,2012,72,"Siemens","SWT-2.3-108",14,3,297,58143,"Cimarron Wind Energy LLC","Cimarron Wind Energy LLC","10001 19 Road","Cimmaron","KS",67384,"Gray",37.873889,-100.280277,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,"X",NA,"Tennessee Valley Authority",18642,"TN",345,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"795",57075,"Ridgeline Energy LLC",57766,"Rockland Wind Farm","ID","Power","RLWF","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,79.2,79.2,79.2,12,2011,44,"Vestas","V100-1.8",15.4,3,262.5,57075,"Ridgeline Energy LLC","Rockland Wind Farm","3426 Harvest Lane","American Falls","ID",83211,"Power",42.674722,-112.901944,"WECC","IPCO","Idaho Power Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","10-574","Y","11-69-000","N","X",NA,"Idaho Power Co",9191,"ID",138,NA,NA,"N",NA,NA,NA,NA,NA,"N","N"
"796",57077,"Adams Electric Cooperative",57767,"Brown County Wind Turbine","IL","Brown","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,1.5,1.5,1.5,9,2011,1,"VENSYS","VENSYS77",16.5,2,281,57077,"Adams Electric Cooperative","Brown County Wind Turbine","910 1100E","Mount Sterling","IL",62353,"Brown",39.973333,-90.699166,"SERC","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Adams Electric Coop",97,"IL",12.47,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"797",55963,"AE Power Services LLC",57769,"Mehoopany Wind Energy LLC","PA","Wyoming","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,140.8,140.8,140.8,12,2012,88,"GE","1.6-82.5",19,2,328,55963,"AE Power Services LLC","Mehoopany Wind Energy LLC","1250 Fire Tower Road","Noxen","PA",18636,"Wyoming",41.420556,-76.049167,"RFC","PJM","PJM Interconnection, LLC",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","EG12-89","N","X",NA,"Pennsylvania Electric Co",14711,"PA",115,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"798",63235,"Brookfield Renewable Trading and Marketing LP",57774,"Windstar 1","CA","Kern","WGNS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,120,120,120,2,2012,60,"Gamesa","G80-2.0",27,1,220,63235,"Brookfield Renewable Trading and Marketing LP","Windstar 1","13949 Cameron Road","Tehachapi","CA",93561,"Kern",35.054167,-118.354722,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"Southern California Edison Co",17609,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"799",63235,"Brookfield Renewable Trading and Marketing LP",57775,"Kingman 1","AZ","Mohave","WGNS","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,10,10,10,9,2011,5,"Gamesa","G90-2.0",27,3,256,63235,"Brookfield Renewable Trading and Marketing LP","Kingman 1","2525 Old Trails Road","Kingman","AZ",86401,"Mohave",35.145833,-114.0675,"WECC","AZPS","Arizona Public Service Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","262139","N",NA,"N","X",NA,"UNS Electric, Inc",19728,"AZ",69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"800",55963,"AE Power Services LLC",57787,"Flat Ridge 2 Wind Energy LLC","KS","Kingman","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,470.4,470.4,470.4,10,2012,294,"GE","1.6-100",16.8,3,262.4,55963,"AE Power Services LLC","Flat Ridge 2 Wind Energy LLC","1484 NW 160th Ave","Zenda","KS",67159,"Kingman",37.366509,-98.261077,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","EG12-80","N","X",NA,"Westar Energy Inc",22500,"KS",345,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"801",56930,"Foundation HA Energy Generation, LLC",57791,"Foundation AB","CA","Solano","WTG1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.5,1.5,1.5,11,2011,1,"GE","1.5 SLE",13.4,4,213,56930,"Foundation HA Energy Generation, LLC","Foundation AB","3601 Busch Drive","Fairfield","CA",94534,"Solano",38.232222,-122.092778,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF12-102","N",NA,NA,"X",NA,"Pacific Gas & Electric Co",14328,"CA",115,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"802",56930,"Foundation HA Energy Generation, LLC",57792,"Foundation IE","CA","San Bernardino","WTG1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1,1,1,12,2011,1,"Mitsubishi","MWT-1000A",12,4,180,56930,"Foundation HA Energy Generation, LLC","Foundation IE","12811 Sixth Street","Rancho Cucamonga","CA",91739,"San Bernardino",34.084722,-117.529444,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF12-104","N",NA,NA,"X",NA,"Southern California Edison Co",17609,"CA",12,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"803",12647,"ALLETE, Inc.",57800,"Bison 2 Wind Energy Center","ND","Morton","BISO2","OP","Onshore Wind Turbine","WT","Electric Utility",1,105,105,105,12,2012,35,"Siemens","SWT-3.0-101",19.9,1,261,12647,"ALLETE, Inc.","Bison 2 Wind Energy Center","5198 30th St","New Salem","ND",58563,"Morton",46.98,-101.554722,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"ALLETE, Inc.",12647,"MN",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"804",12647,"ALLETE, Inc.",57801,"Bison 3 Wind Energy Center","ND","Morton","BISO3","OP","Onshore Wind Turbine","WT","Electric Utility",1,105,105,105,12,2012,35,"Siemens","SWT-3.0-101",19.9,1,260,12647,"ALLETE, Inc.","Bison 3 Wind Energy Center","5198 30th St","New Salem","ND",58563,"Morton",46.98,-101.554722,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"ALLETE, Inc.",12647,"MN",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"805",56215,"RWE Renewables Americas LLC",57802,"Magic Valley Wind Farm I LLC","TX","Willacy","MV1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,203,203,203,9,2012,112,"Vestas","V100-1.8",16.6,3,262.4,56215,"RWE Renewables Americas LLC","Magic Valley Wind Farm I LLC","12550 Pennington Road","San Perlita","TX",78590,"Willacy",26.475278,-97.691111,"TRE","ERCO","Electric Reliability Council of Texas, Inc.",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","12-41","N","X",NA,"AEP Texas Central Company",3278,"TX",138,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"806",57122,"Lime Wind LLC",57803,"Lime Wind","OR","Baker","T1-6","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,3,3,3,12,2011,6,"Nordtank","NTK 500/41",16.3,2,131,57122,"Lime Wind LLC","Lime Wind","28747 Langley Lane","Huntington","OR",97907,"Baker",44.396944,-117.271944,"WECC","IPCO","Idaho Power Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"Idaho Power Co",9191,"OR",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"807",57127,"GL Wind LLC",57813,"GL Wind","MN","Winona","TURB1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,2.5,0.9,0.9,12,2011,1,"Clipper","Liberty C96",15,2,262.4,57127,"GL Wind LLC","GL Wind","23978 Rupprechts Valley Road","Lewiston","MN",55952,"Winona",43.991667,-91.877777,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Midwest LLC",56161,NA,69,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"808",57127,"GL Wind LLC",57813,"GL Wind","MN","Winona","TURB2","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,2.5,2.4,2.4,12,2011,1,"Clipper","Liberty C96",15,2,262.4,57127,"GL Wind LLC","GL Wind","23978 Rupprechts Valley Road","Lewiston","MN",55952,"Winona",43.991667,-91.877777,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Midwest LLC",56161,NA,69,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"809",57138,"University of Minnesota WCROC",57823,"WCROC Wind Farm","MN","Stevens","WTG1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.7,0.4,0.7,3,2005,1,"Vestas","V82-1.65",18,2,235,57138,"University of Minnesota WCROC","WCROC Wind Farm","46352 State Highway 329","Morris","MN",56267,"Stevens",45.589722,-95.876944,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"Otter Tail Power Co",14232,"MN",12.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"810",60423,"RPMA Operations LLC",57830,"Rippey Wind Farm","IA","Greene","NORD","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,50,50,50,8,2012,20,"Nordex","N100/2500",19,2,328,60423,"RPMA Operations LLC","Rippey Wind Farm","2123 A 240th Street","Grand Junction","IA",50107,"Greene",42.006111,-94.237778,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Midwest LLC",56161,NA,161,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"811",60423,"RPMA Operations LLC",57832,"Hawkeye Wind Farm","IA","Bremer","NORD","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,35,34,34,10,2012,15,"Nordex","N100/2500",19,2,328,60423,"RPMA Operations LLC","Hawkeye Wind Farm","21989 X Avenue","Sumner","IA",50674,"Bremer",42.948889,-92.062222,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Midwest LLC",56161,NA,69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"812",56215,"RWE Renewables Americas LLC",57833,"Mustang Hills LLC","CA","Kern","AW06","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,150,150,150,5,2012,50,"Vestas","V90-3.0",22.4,1,262.4,56215,"RWE Renewables Americas LLC","Mustang Hills LLC","8650 Oak Creek Road","Mojave","CA",93501,"Kern",35.030855,-118.293188,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","11-59-000","N","X",NA,"Southern California Edison Co",17609,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"813",59868,"Pinyon Pines Wind I, LLC",57834,"Pinyon Pine I","CA","Kern","AW07","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,168,168,168,11,2012,56,"Vestas","V90-3.0",18.7,2,262.5,59868,"Pinyon Pines Wind I, LLC","Pinyon Pine I","5004 Camelot Blvd","Mojave","CA",93501,"Kern",35.043411,-118.211835,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","12-51-000","N","X",NA,"Southern California Edison Co",17609,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"814",63235,"Brookfield Renewable Trading and Marketing LP",57835,"Alta Wind VIII","CA","Kern","AW08","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,150,150,150,1,2012,50,"Vestas","V90-3.0",18,2,262.4,63235,"Brookfield Renewable Trading and Marketing LP","Alta Wind VIII","6703 Oak Creek Road","Mojave","CA",93501,"Kern",35.026683,-118.234811,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","EG11-60-000","N","X",NA,"Southern California Edison Co",17609,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"815",59869,"Pinyon Pines Wind II, LLC",57837,"Pinyon Pine II","CA","Kern","AW09","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,132,132,132,11,2012,44,"Vestas","V90-3.0",18.6,2,262.5,59869,"Pinyon Pines Wind II, LLC","Pinyon Pine II","5008 Camelot Blvd","Mojave","CA",93501,"Kern",35.026759,-118.223333,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","12-52.000","N","X",NA,"Southern California Edison Co",17609,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"816",9417,"Interstate Power and Light Co",57844,"Franklin County Wind Farm","IA","Franklin","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,99,99,99,12,2012,60,"Vestas","V82-1.65",17.7,2,262,9417,"Interstate Power and Light Co","Franklin County Wind Farm","583 Nuthatch Ave","Iowa Falls","IA",50126,"Franklin",42.606737,-93.336453,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Midwest LLC",56161,NA,161,NA,NA,"N",NA,NA,NA,NA,NA,"X",NA
"817",5109,"DTE Electric Company",57851,"Sigel Wind Park","MI","Huron","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,64,64,64,12,2012,40,"GE","1.6-100",17,3,328,5109,"DTE Electric Company","Sigel Wind Park","1717 Minden Rd","Harbor Beach","MI",48441,"Huron",43.850833,-82.783611,"RFC","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Transmission",56068,"MI",120,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"818",5109,"DTE Electric Company",57852,"Minden Wind Park","MI","Sanilac","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,32,32,32,12,2012,20,"GE","1.6-100",17,3,328,5109,"DTE Electric Company","Minden Wind Park","8423 Range Line Rd","Minden City","MI",48456,"Sanilac",43.67,-82.758611,"RFC","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Transmission",56068,NA,41.57,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"819",5109,"DTE Electric Company",57853,"McKinley Wind Park","MI","Huron","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,14.4,14,14,12,2012,9,"GE","1.6-100",17,3,328,5109,"DTE Electric Company","McKinley Wind Park","2925 N Gagetown Rd","Pigeon","MI",48755,"Huron",43.871944,-83.241388,"RFC","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Transmission",56068,NA,41.57,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"820",9442,"Town of Ipswich - (MA)",57855,"Ipswich Wind Turbine","MA","Essex","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,1.6,1.6,1.6,5,2011,1,"GE","1.6-82.5",15.3,3,300,9442,"Town of Ipswich - (MA)","Ipswich Wind Turbine","200 Town Farm Road","Ipswich","MA",1938,"Essex",42.716389,-70.841944,"NPCC","ISNE","ISO New England Inc.",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Town of Ipswich - (MA)",9442,"MA",13.2,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"821",57191,"Caney River Wind Project",57858,"Caney River Wind Project","KS","Elk","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,200,200,200,11,2011,111,"Vestas","V90-1.8",23,2,344,57191,"Caney River Wind Project","Caney River Wind Project","1201 RD 7","Howard","KS",67349,"Elk",37.46,-96.42,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,"X",NA,"Westar Energy Inc",22500,"KS",345,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"822",56215,"RWE Renewables Americas LLC",57862,"Wildcat Wind Farm I, LLC","IN","Tipton","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,200,200,200,12,2012,118,"GE","1.6 XLE",18.1,2,328,56215,"RWE Renewables Americas LLC","Wildcat Wind Farm I, LLC","9093 W 1700N Rd","Elwood","IN",46036,"Tipton",40.349444,-85.843056,"RFC","PJM","PJM Interconnection, LLC",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","12-42-000","N","X",NA,"Indiana Michigan Power Co",9324,"IN",138,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"823",7349,"Golden Spread Electric Cooperative, Inc",57866,"Golden Spread Panhandle Wnd Rch","TX","Oldham","PWR","OP","Onshore Wind Turbine","WT","Electric Utility",1,78.2,78.2,78.2,9,2011,34,"Siemens","SWT-2.3-101",19.3,2,262.4,7349,"Golden Spread Electric Cooperative, Inc","Golden Spread Panhandle Wnd Rch","6514 CR 50","Wilderado","TX",79098,"Oldham",35.243611,-102.21,"MRO","SWPP","Southwest Power Pool",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Southwestern Public Service Co",17718,"TX",230,NA,NA,"N",NA,NA,NA,NA,NA,"N",NA
"824",56215,"RWE Renewables Americas LLC",57867,"Howard Wind Farm","NY","Steuben","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,55.4,51.3,51.3,12,2011,25,"Senvion","MM92",19,3,262.4,56215,"RWE Renewables Americas LLC","Howard Wind Farm","2984 Spencer Hill Rd","Hornell","NY",14843,"Steuben",42.315278,-77.538333,"NPCC","NYIS","New York Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","ER11-3407-000","N","X",NA,"New York State Elec & Gas Corp",13511,"NY",115,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"825",56215,"RWE Renewables Americas LLC",57867,"Howard Wind Farm","NY","Steuben","2","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,4.1,4.1,4.1,12,2012,2,"Senvion","MM92",19,3,262.4,56215,"RWE Renewables Americas LLC","Howard Wind Farm","2984 Spencer Hill Rd","Hornell","NY",14843,"Steuben",42.315278,-77.538333,"NPCC","NYIS","New York Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","ER11-3407-000","N","X",NA,"New York State Elec & Gas Corp",13511,"NY",115,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"826",12341,"MidAmerican Energy Co",57873,"Eclipse Wind Farm","IA","Guthrie","EWF","OP","Onshore Wind Turbine","WT","Electric Utility",1,200.1,200.1,200.1,9,2012,87,"Siemens","SWT-2.3-108",16.8,3,262.4,12341,"MidAmerican Energy Co","Eclipse Wind Farm","106 Hillcrest St","Adair","IA",50002,"Guthrie",41.554651,-94.685004,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"MidAmerican Energy Co",12341,"IA",345,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"827",12341,"MidAmerican Energy Co",57874,"Vienna Wind Farm","IA","Marshall","VIIWF","OP","Onshore Wind Turbine","WT","Electric Utility",1,44.6,44.6,44.6,12,2013,19,"Siemens","SWT-2.3-108",16.8,3,262.4,12341,"MidAmerican Energy Co","Vienna Wind Farm","1805 East Anson St.","Marshalltown","IA",50158,"Marshall",42.159444,-92.776111,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Midwest LLC",56161,NA,161,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"828",12341,"MidAmerican Energy Co",57874,"Vienna Wind Farm","IA","Marshall","VIWF","OP","Onshore Wind Turbine","WT","Electric Utility",1,105.6,105.6,105.6,11,2012,45,"Siemens","SWT-2.3-108",16.8,3,262.4,12341,"MidAmerican Energy Co","Vienna Wind Farm","1805 East Anson St.","Marshalltown","IA",50158,"Marshall",42.159444,-92.776111,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"ITC Midwest LLC",56161,NA,161,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"829",12341,"MidAmerican Energy Co",57875,"Morning Light Wind Farm","IA","Adair","MLWF","OP","Onshore Wind Turbine","WT","Electric Utility",1,101.2,101.2,101.2,10,2012,44,"Siemens","SWT-2.3-108",16.8,3,262.4,12341,"MidAmerican Energy Co","Morning Light Wind Farm","106 Hillcrest St.","Adair","IA",50002,"Adair",41.454241,-94.575056,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"MidAmerican Energy Co",12341,"IA",345,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"830",57215,"Regents of the University of Minnesota",57880,"Eolos Wind Energy Research Field Station","MN","Dakota","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,2.5,2.5,2.5,10,2011,1,"Clipper","Liberty C96",19,2,262.4,57215,"Regents of the University of Minnesota","Eolos Wind Energy Research Field Station","2685 152nd St E","Rosemount","MN",55068,"Dakota",44.728333,-93.048056,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","QF13-574-000","N",NA,"N","X",NA,"Northern States Power Co - Minnesota",13781,"MN",34.5,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"831",57257,"Wildcat Wind, LLC",57887,"Wildcat Wind","NM","Lea","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,27.3,27.3,27.3,7,2012,13,"Suzlon","S97-2100",18.2,3,295.3,57257,"Wildcat Wind, LLC","Wildcat Wind","2211 Power Plant Lane","Lovington","NM",88260,"Lea",32.952778,-103.285278,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","12-412-000","Y","12-42-000","N","X",NA,"Lea County Electric Coop, Inc",10817,"NM",115,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"832",57256,"Harvest II Windfarm, LLC",57888,"Harvest 2","MI","Huron","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,59.4,59.4,59.4,11,2012,33,"Vestas","V100-1.8",15.2,3,311.7,57256,"Harvest II Windfarm, LLC","Harvest 2","250 N Maxwell Road","Elkton","MI",48731,"Huron",43.8556,-83.1669,"RFC","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","12-522-000","N",NA,"N","X",NA,"ITC Interconnection LLC",60744,NA,120,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
